0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.400000000000000000e+01 5.140000000000000000e+02 5.350000000000000000e+02 5.060000000000000000e+02 5.980000000000000000e+02 6.820000000000000000e+02 8.440000000000000000e+02 1.235000000000000000e+03 1.211000000000000000e+03 4.670000000000000000e+02 6.410000000000000000e+02 1.733000000000000000e+03 3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.200000000000000000e+01 3.040000000000000000e+02 5.960000000000000000e+02 5.090000000000000000e+02 5.030000000000000000e+02 6.370000000000000000e+02 9.480000000000000000e+02 1.138000000000000000e+03 1.145000000000000000e+03 4.160000000000000000e+02 8.040000000000000000e+02 1.261000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.080000000000000000e+02 6.020000000000000000e+02 4.890000000000000000e+02 5.000000000000000000e+02 6.240000000000000000e+02 1.050000000000000000e+03 1.202000000000000000e+03 9.470000000000000000e+02 4.630000000000000000e+02 8.910000000000000000e+02 1.222000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+01 2.850000000000000000e+02 6.680000000000000000e+02 5.170000000000000000e+02 5.920000000000000000e+02 1.104000000000000000e+03 1.232000000000000000e+03 6.870000000000000000e+02 5.220000000000000000e+02 1.009000000000000000e+03 1.064000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.220000000000000000e+02 3.530000000000000000e+02 7.780000000000000000e+02 9.740000000000000000e+02 8.900000000000000000e+02 1.261000000000000000e+03 4.920000000000000000e+02 6.210000000000000000e+02 1.129000000000000000e+03 9.570000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.900000000000000000e+01 1.850000000000000000e+02 2.900000000000000000e+02 5.780000000000000000e+02 5.930000000000000000e+02 1.175000000000000000e+03 4.320000000000000000e+02 6.890000000000000000e+02 1.365000000000000000e+03 6.390000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.120000000000000000e+02 2.060000000000000000e+02 3.300000000000000000e+02 7.830000000000000000e+02 1.058000000000000000e+03 3.650000000000000000e+02 7.370000000000000000e+02 1.434000000000000000e+03 4.340000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.700000000000000000e+01 1.380000000000000000e+02 2.400000000000000000e+02 8.370000000000000000e+02 9.750000000000000000e+02 3.760000000000000000e+02 7.760000000000000000e+02 1.419000000000000000e+03 2.640000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 3.800000000000000000e+01 5.000000000000000000e+01 8.410000000000000000e+02 9.590000000000000000e+02 4.680000000000000000e+02 6.750000000000000000e+02 1.518000000000000000e+03 3.210000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.600000000000000000e+01 4.800000000000000000e+01 6.740000000000000000e+02 1.014000000000000000e+03 4.310000000000000000e+02 7.160000000000000000e+02 1.735000000000000000e+03 9.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 3.800000000000000000e+02 8.720000000000000000e+02 3.670000000000000000e+02 6.280000000000000000e+02 1.465000000000000000e+03 9.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
